review_title,review_date,review_person,ratings,review_text,review_text_pro,review_text_con
Amazing Company Undergoing Some Changes (But Still Great!),2017-11-27,"Anonymous Employee in San Francisco, CA",5,,Mission driven company Strong culture Global reach / impact Relaxed and flexible work environment,Can be very political Unclear career pathing
Great company to work for,2016-08-17,"Software Engineer in San Francisco, CA",5,,"Good food, culture, people, and product.",Some growing pains as the company scales so quickly
"Great company, awesome people, team-to-team dependent",2014-11-07,"Anonymous Employee in San Francisco, CA",4,,"Strong founders, amazing culture, really smart and motivated people, fun, exciting, innovative, perks are great","Need leadership with more experience, culture is different team to team, not enough PTO, no 401k matching, too much hiring with CX - need to focus on less headcount, more productivity"
Not Your Average Company,2017-02-16,"Team Coordinator in Portland, OR",2,,"Great benefits and perks. You can't beat 100% paid health, dental, vision insurance plus gourmet meals, kombucha/tea/wine/beer on tap, company retreats, happy hours and parties.","Don't have any of their policies put together. Nothing is cohesive. Terrible communication up and down. In five years they will probably have their act together but right now, everyone is just on a wild ride."
Airbnb,2015-06-03,"Technical Recruiter in San Francisco, CA",5,,"friendly and genuinely caring people, awesome food, stunning work space, plenty of room for growth and impact",work-life balance can be tough in a fast-moving start-up
Manager makes all the difference,2016-09-16,"in San Francisco, CA",3,,"Great benefits and environment, the owners care about diversity","Like anywhere, an inexperienced or incompetent manager will make your life miserable, there are quiet a few here. also cars get broken into all the time and the area is not safe after dark"
Great Place to Work,2018-04-12,"Engineer in San Francisco, CA",5,,Great opportunities to learn and grow career,None that I can think of
"Airbnb has the best culture, and tons of opportunity",2014-11-04,"Finance Manager in San Francisco, CA",5,,"Excellent culture, compensation, and support from management",Rapid growth - must be flexible to changing business conditions
Amazing place to work,2018-03-07,"Software Engineer in San Francisco, CA",5,,"Fast paced, mission-driven, technically challenging, amazing growth and trajectory",Engineering is still concentrated in only a handful of offices
Good pay,2018-06-15,"Business Development Analyst in New York, NY",5,,Above market pay compared to other tech firms,Lack of perks compare to peers
Best place to work!,2019-10-28,"Anonymous Employee in San Francisco, CA",5,,Great company culture. Amazing mission. Passionate employees. Hyper growth company.,disorganized. lack of alignment. no decision maker.
Best Place Ever,2015-11-10,"Software Engineer in San Francisco, CA",5,,- great leadership - not stressful - a lot of freedom - tons of great people,"- no gym, but there are gym membership benefits"
Managing Director LATAM,2018-06-07,"Anonymous Employee in New York, NY",5,,Great Company and tons of potential.,"Due to the companies growth, sometimes there is no clear organization"
"Best place to work at, period",2012-10-24,"Anonymous Employee in San Francisco, CA",5,,"-workplace filled with smart, talented and fun people -awesome events like happy hour that are typical of startups  -free lunch  -being really excited and passionate to come to work everyday -company is growing like crazy!",long hours BUT time tends to fly by super fast
"Amazing place to work, be prepared for some chaos.",2020-08-13,"Anonymous Employee in San Francisco, CA",4,,"- Company has strong values and actually attempts to put them into action. - Culture of entrepreneurship means self driven hustlers thrive, and creative ideas are valued no matter where the come from.","- Grew much faster that it’s processes could accommodate, creating an atmosphere where decision rights could be unclear, and too much time was spent trying to get consensus from too many people."
