review_title,review_date,review_person,ratings,review_text,review_text_pro,review_text_con
Great company and good peoples,2016-11-07,Anonymous Employee,5,,Apple offer great benefits with vacations. Other employees are enthusiastic with respect for each other.,It's really busy. Store is always packed with customers and questions has always been asked about products. Other then that cons I can think of working here.
GREAT CULTURE,2017-01-03,"Visuals Lead in Cupertino, CA",4,,work with some of the coolest people  great work culture  cutting edge technology  very fast paced,ability to move up  very busy environment  some leadership politics
A great company to enter the working world,2017-01-28,"Retail - Expert in Houston, TX",5,,-Great Benefits -Generous Pay -Generous Attendance Policy -Culture of Open communication,"-Lots of outside hiring for management -Lots of ""building hope"" but not enough action -Lots of company politics involved in advancement"
At-Home Advisor,2017-02-15,Home Advisor,3,,Health and dental benefits. Discounts,Terrible work software. Bad training
Great Company to work for,2015-07-10,"AppleCare At-Home Senior Advisor in Houston, TX",5,,They really treat their employees very good.,A lot of favoritism going on
Great Work environment,2015-08-29,Anonymous Employee,5,,"Apple has Great benefits, the people are awesome, and things change when they need to.",The way raises are implemented could be better. Other than that I couldn't be happier.
Apple is like a family,2015-09-06,Anonymous Employee,4,,Corporate takes generous care of us and we get to be a part of some of the greatest innovations of our time. Apple hires the best people out there.,"Can be political, preventing good people from earning positions they deserve. Upper management can get wrapped up in 'moving up,' but there are still some amazing people in leadership."
Apple juice,2015-09-06,,5,,Great benefits and excellent people,Lots of micromanagement and stress there is a lot of secrecy and poor planning around launches
RedZone Specialist,2015-09-14,Anonymous Employee,5,,"Wonderful company, amazing benefits, I feel that Leadership takes great care of its employees.","Can be very stressful, processes can be complex and can change rapidly."
store experience,2015-10-26,,5,,There are so much exciting things going on in store every single day. The people are amazing.,"During holiday season, waiting line is quite long though."
Great Company!,2015-11-02,,5,,Great company with many possibility to improve your career,The most important thing is the networking which I believe applies to any companies in the world
Specialist,2015-11-08,,5,,good experience in terms of learning customer service and sales,"the overall environment was fine, but the people work in the store don't seem to be sincere."
Great place to work!,2015-11-17,"Mac Genius in McLean, VA",5,,Opportunity to grow in business team,daily work is often in malls
Great company,2015-12-17,"Senior Software Engineer in Cupertino, CA",5,,People are smart and the job is challenging,"Not much to say, I love my job"
Best Company,2016-05-09,,5,,Best company to work for! The team is absolutely amazing and they are very flexible with your schedule,None. Its a great place to work
Apple Retail,2016-06-08,Manager,5,,Great place to work and grow!!,Definitely defines a lot of your life as a leader but it's worth it.
